timestamp,model,gpu_index,gpu_name,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-16 18:58:53,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,23.0,18.57
2026-06-16 18:58:53,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,23.0,22.35
2026-06-16 18:58:53,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.52
2026-06-16 18:58:53,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,26.0,95.87
2026-06-16 18:58:58,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.31
2026-06-16 18:58:58,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.61
2026-06-16 18:58:58,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.12
2026-06-16 18:58:58,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,26.0,95.9
2026-06-16 18:59:03,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.46
2026-06-16 18:59:03,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,22.77
2026-06-16 18:59:03,gemma4:31b,2,NVIDIA GeForce RTX 4090,0.0,0.0,3557.0,24564.0,23.0,15.56
2026-06-16 18:59:03,gemma4:31b,3,NVIDIA GeForce RTX 4090,8.0,8.0,23759.0,24564.0,26.0,95.96
2026-06-16 18:59:08,gemma4:31b,0,NVIDIA GeForce RTX 4090,0.0,0.0,4047.0,24564.0,24.0,18.42
2026-06-16 18:59:08,gemma4:31b,1,NVIDIA GeForce RTX 4090,0.0,0.0,4041.0,24564.0,24.0,21.88
